Date,AAVE-USD,ADA-USD,ALGO-USD,AMP1-USD,BCH-USD,BNB-USD,BTC-USD,CRO-USD,DOGE-USD,DOT1-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,HEX-USD,ICP1-USD,LINK-USD,LTC-USD,MATIC-USD,SHIB-USD,SOL1-USD,THETA-USD,TRX-USD,UNI3-USD,USDC-USD,USDT-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2021-02-28,417.4603251795615,1.3080589771270752,1.0172239542007446,0.04761231552448965,459.91448974609375,209.57440185546875,45137.76953125,0.07426584557212633,0.04805200174450874,33.60725784301758,3.4642539024353027,10.312784194946289,1416.0489501953125,15.541560436913331,0.007625005696354492,131.643737248012,24.663532257080078,164.9271697998047,0.11445108444252615,1.653333347348962e-06,13.08924674987793,3.130584955215454,0.04564699903130531,33.0901250082349,1.0002959966659546,1.00211501121521,0.03965499997138977,0.40665099024772644,217.98951721191406,0.41495299339294434
2021-03-01,417.4603251795615,1.2923879623413086,1.0884579420089722,0.04761231552448965,500.9513854980469,254.6299285888672,49631.2421875,0.07426584557212633,0.050599001348018646,35.58492660522461,3.6954879760742188,10.994433403015137,1564.7076416015625,15.541560436913331,0.007625005696354492,131.643737248012,27.6070613861084,175.23789978027344,0.11445108444252615,1.653333347348962e-06,14.955588340759277,3.278157949447632,0.04781800135970116,33.0901250082349,0.9997569918632507,1.0004090070724487,0.04566799849271774,0.4303179979324341,230.2254638671875,0.44724398851394653
2021-03-02,417.4603251795615,1.2255820035934448,1.0806909799575806,0.04761231552448965,517.01416015625,239.5225372314453,48378.98828125,0.07426584557212633,0.050262000411748886,36.15311813354492,3.667865037918091,10.903847694396973,1492.6087646484375,15.541560436913331,0.007625005696354492,131.643737248012,28.51118278503418,177.8724365234375,0.11445108444252615,1.653333347348962e-06,13.958921432495117,3.7500689029693604,0.046849001199007034,33.0901250082349,1.0000779628753662,1.0010219812393188,0.04381300136446953,0.41956499218940735,220.95541381835938,0.43683698773384094
2021-03-03,417.4603251795615,1.2165930271148682,1.182144045829773,0.04761231552448965,523.5786743164062,241.09136962890625,50538.2421875,0.07426584557212633,0.050592001527547836,37.04331970214844,3.8384571075439453,11.287714958190918,1575.8531494140625,15.541560436913331,0.007625005696354492,131.643737248012,29.990028381347656,188.52566528320312,0.11445108444252615,1.653333347348962e-06,14.115591049194336,3.9999520778656006,0.04908199980854988,33.0901250082349,1.0000020265579224,1.0004169940948486,0.053245000541210175,0.42210501432418823,219.825439453125,0.45027899742126465
2021-03-04,417.4603251795615,1.1148680448532104,1.093430995941162,0.04761231552448965,506.8732604980469,229.945068359375,48561.16796875,0.07426584557212633,0.05004800111055374,35.3303108215332,3.7572100162506104,11.018293380737305,1541.914306640625,15.541560436913331,0.007625005696354492,131.643737248012,27.718738555908203,181.07864379882812,0.11445108444252615,1.653333347348962e-06,13.097983360290527,4.480186939239502,0.05138000100851059,33.0901250082349,1.000162959098816,1.000074028968811,0.05034400150179863,0.41322198510169983,217.37327575683594,0.4866049885749817
2021-03-05,417.4603251795615,1.1685229539871216,1.058035969734192,0.04761231552448965,498.98980712890625,226.37255859375,48927.3046875,0.07426584557212633,0.049609001725912094,33.72447204589844,3.7024900913238525,10.947261810302734,1533.2750244140625,15.541560436913331,0.007625005696354492,131.643737248012,27.87541389465332,180.76560974121094,0.11445108444252615,1.653333347348962e-06,12.610443115234375,4.150899887084961,0.050269000232219696,33.0901250082349,1.000277042388916,1.0008189678192139,0.0521400012075901,0.4061700105667114,206.36390686035156,0.4581190049648285
2021-03-06,417.4603251795615,1.131011962890625,1.0540339946746826,0.04761231552448965,501.21270751953125,226.66685485839844,48912.3828125,0.07426584557212633,0.05098399892449379,33.433692932128906,3.72802996635437,11.146799087524414,1654.7415771484375,15.541560436913331,0.007625005696354492,131.643737248012,28.165103912353516,182.98190307617188,0.11445108444252615,1.653333347348962e-06,13.036458015441895,4.136981010437012,0.050289999693632126,33.0901250082349,0.9998810291290283,1.000190019607544,0.05312800034880638,0.40331000089645386,204.83203125,0.4651060104370117
2021-03-07,417.4603251795615,1.1333669424057007,1.1036490201950073,0.04761231552448965,516.1735229492188,240.17921447753906,51206.69140625,0.07426584557212633,0.052122000604867935,35.18865966796875,3.8442800045013428,11.526579856872559,1723.15380859375,15.541560436913331,0.007625005696354492,131.643737248012,28.5482120513916,190.7591094970703,0.11445108444252615,1.653333347348962e-06,13.877732276916504,4.339653968811035,0.051722001284360886,33.0901250082349,0.9999939799308777,1.0003180503845215,0.05691999942064285,0.4128440022468567,208.65786743164062,0.46686699986457825
2021-03-08,417.4603251795615,1.1180529594421387,1.1529079675674438,0.04761231552448965,528.9968872070312,240.31866455078125,52246.5234375,0.07426584557212633,0.061948999762535095,34.913753509521484,3.895155906677246,11.688627243041992,1834.7279052734375,15.541560436913331,0.007625005696354492,131.643737248012,31.69816017150879,191.9276885986328,0.11445108444252615,1.653333347348962e-06,13.602188110351562,4.914754867553711,0.05281300097703934,33.0901250082349,0.9999840259552002,1.000432014465332,0.06540100276470184,0.4175319969654083,221.00718688964844,0.47359699010849
2021-03-09,417.4603251795615,1.195160984992981,1.1806180477142334,0.04761231552448965,545.0260009765625,293.4632263183594,54824.1171875,0.07426584557212633,0.05799800157546997,38.194190979003906,4.1729512214660645,12.402166366577148,1868.048828125,15.541560436913331,0.007625005696354492,131.643737248012,31.499252319335938,203.6378631591797,0.11445108444252615,1.653333347348962e-06,14.84631061553955,5.384368896484375,0.0531730018556118,33.0901250082349,1.000074028968811,1.0006680488586426,0.06462500244379044,0.43264999985694885,225.2548828125,0.48598799109458923
